id_contacto,id,telefono,correoelec,www
19686,9538567,6611087183,#N/A,#N/A
19687,7049256,#N/A,#N/A,#N/A
19688,8093622,#N/A,#N/A,#N/A
19689,9892916,#N/A,#N/A,#N/A
19690,7345613,6641053682,#N/A,#N/A
19691,7368589,6643880145,#N/A,#N/A
19692,58118,6461548230,#N/A,#N/A
19693,9966870,#N/A,#N/A,#N/A
19694,98728,6462237813,#N/A,#N/A
19695,9765326,6462373535,#N/A,#N/A
19696,55072,6862531846,#N/A,#N/A
19697,108000,#N/A,#N/A,#N/A
19698,8112765,#N/A,#N/A,#N/A
19699,9961529,6645217400,#N/A,#N/A
19700,155368,6646972228,#N/A,#N/A
19701,10757778,6632000080,#N/A,#N/A
19702,143009,6462863552,#N/A,#N/A
19703,8796427,6641273119,#N/A,#N/A
19704,11555417,#N/A,#N/A,#N/A
19705,93186,6461419102,LINETHROMERO12342@GMAIL.COM,#N/A
19706,93413,#N/A,#N/A,#N/A
19707,140679,#N/A,#N/A,#N/A
19708,11376230,#N/A,#N/A,#N/A
19709,140804,#N/A,#N/A,#N/A
19710,10524715,#N/A,#N/A,#N/A
19711,153800,#N/A,#N/A,#N/A
19712,10007515,#N/A,#N/A,#N/A
19713,68484,#N/A,#N/A,#N/A
19714,145033,6644949568,ARTEMIZA_10_20@HOTMAIL.COM,#N/A
19715,8362212,#N/A,#N/A,#N/A
19716,138550,6641878635,#N/A,#N/A
19717,10497612,6645213820,#N/A,#N/A
19718,139652,6161245957,#N/A,#N/A
19719,131286,6611280541,#N/A,#N/A
19720,131568,#N/A,#N/A,#N/A
19721,7138388,6641224141,#N/A,#N/A
19722,104811,6642798771,#N/A,#N/A
19723,104913,6643285190,#N/A,#N/A
19724,81132,#N/A,#N/A,#N/A
19725,122655,6642162137,#N/A,#N/A
19726,139882,6865821976,#N/A,#N/A
19727,6915420,#N/A,#N/A,#N/A
19728,10744964,#N/A,#N/A,#N/A
19729,92591,#N/A,#N/A,#N/A
19730,6959983,#N/A,#N/A,#N/A
19731,11551965,#N/A,#N/A,#N/A
19732,64291,6861346168,#N/A,#N/A
19733,66048,6862561186,#N/A,#N/A
19734,104979,6648027528,#N/A,#N/A
19735,10771314,6643529863,#N/A,#N/A
19736,149698,6863471586,LULU_GARCIA72@HOTMAIL.COM,#N/A
19737,104421,6645997838,#N/A,#N/A
19738,128072,#N/A,#N/A,#N/A
19739,11073977,#N/A,#N/A,#N/A
19740,10088641,6648558456,#N/A,#N/A
19741,77169,#N/A,#N/A,#N/A
19742,7049530,6643051408,#N/A,#N/A
19743,140360,#N/A,#N/A,#N/A
19744,97674,#N/A,#N/A,#N/A
19745,6909183,#N/A,#N/A,#N/A
19746,129192,#N/A,#N/A,#N/A
19747,10986878,#N/A,#N/A,#N/A
19748,68120,6648076604,#N/A,#N/A
19749,7345106,#N/A,#N/A,#N/A
19750,11405625,#N/A,#N/A,#N/A
19751,63124,6642837526,#N/A,#N/A
19752,102928,#N/A,#N/A,#N/A
19753,11698323,6641101722,#N/A,#N/A
19754,7004932,#N/A,#N/A,#N/A
19755,11056628,#N/A,#N/A,#N/A
19756,11422696,#N/A,#N/A,#N/A
19757,9089991,#N/A,#N/A,#N/A
19758,92790,#N/A,#N/A,#N/A
19759,109741,6644044008,#N/A,#N/A
19760,10263159,6461303903,#N/A,#N/A
19761,126571,6664626434,#N/A,#N/A
19762,10260213,#N/A,#N/A,#N/A
19763,108379,#N/A,#N/A,#N/A
19764,9790002,#N/A,#N/A,#N/A
19765,9768878,#N/A,#N/A,#N/A
19766,8313330,6648541534,#N/A,#N/A
19767,11021220,#N/A,#N/A,#N/A
19768,104129,6644215027,#N/A,#N/A
19769,10360230,6651338512,#N/A,#N/A
19770,11380130,#N/A,#N/A,#N/A
19771,128740,6646083327,#N/A,#N/A
19772,97210,#N/A,#N/A,#N/A
19773,128706,#N/A,#N/A,#N/A
19774,64884,#N/A,#N/A,#N/A
19775,11502058,#N/A,#N/A,#N/A
19776,142165,6646860945,#N/A,#N/A
19777,11336448,#N/A,#N/A,#N/A
19778,10851138,6649321091,#N/A,#N/A
19779,9537956,6632098858,#N/A,#N/A
19780,133174,#N/A,#N/A,#N/A
19781,8561955,#N/A,#N/A,#N/A
19782,9495394,#N/A,#N/A,#N/A
19783,10639269,#N/A,#N/A,#N/A
19784,54426,6864868287,#N/A,#N/A
19785,7005386,6863149586,#N/A,#N/A
19786,88338,#N/A,#N/A,#N/A
19787,80815,6863454146,#N/A,#N/A
19788,75557,6868397316,#N/A,#N/A
19789,8850232,#N/A,#N/A,#N/A
19790,152642,#N/A,#N/A,#N/A
19791,150455,#N/A,#N/A,#N/A
19792,11534066,#N/A,#N/A,#N/A
19793,10726798,6645011899,#N/A,#N/A
19794,10084818,#N/A,#N/A,#N/A
19795,151412,6643853775,#N/A,#N/A
19796,144890,#N/A,#N/A,#N/A
19797,97490,6161191885,#N/A,#N/A
19798,140065,6161665064,#N/A,#N/A
19799,7058212,#N/A,#N/A,#N/A
19800,11107058,#N/A,#N/A,#N/A
19801,11505894,6612947217,#N/A,#N/A
19802,156334,#N/A,#N/A,#N/A
19803,8112733,#N/A,#N/A,#N/A
19804,9762266,6645147087,#N/A,#N/A
19805,130491,#N/A,#N/A,#N/A
19806,10707168,#N/A,#N/A,#N/A
19807,11455082,6861321536,#N/A,#N/A
19808,10601645,#N/A,#N/A,#N/A
19809,67163,6641948063,#N/A,#N/A
19810,10123637,6642349165,#N/A,#N/A
19811,97225,6161662127,#N/A,#N/A
19812,148786,#N/A,#N/A,#N/A
19813,11417496,#N/A,#N/A,#N/A
19814,98936,#N/A,#N/A,#N/A
19815,9792716,#N/A,#N/A,#N/A
19816,130054,#N/A,#N/A,#N/A
19817,129902,#N/A,#N/A,#N/A
19818,74887,6461406223,#N/A,#N/A
19819,125640,#N/A,#N/A,#N/A
19820,68157,6643022405,#N/A,#N/A
19821,84400,6865821464,#N/A,#N/A
19822,128839,#N/A,#N/A,#N/A
19823,10167631,#N/A,#N/A,#N/A
19824,7345660,6641255041,#N/A,#N/A
19825,11081813,#N/A,#N/A,#N/A
19826,8112678,#N/A,#N/A,#N/A
19827,9035403,#N/A,#N/A,#N/A
19828,10229186,6648102728,#N/A,#N/A
19829,8485699,#N/A,#N/A,#N/A
19830,8728014,#N/A,#N/A,#N/A
19831,10198215,#N/A,#N/A,#N/A
19832,151937,6646897139,#N/A,#N/A
19833,7138658,#N/A,#N/A,#N/A
19834,10773030,6641641371,#N/A,#N/A
19835,9904845,6639582145,#N/A,#N/A
19836,7378069,#N/A,#N/A,#N/A
19837,11440184,6461831610,#N/A,#N/A
19838,7155907,6645814426,#N/A,#N/A
19839,69947,6645398846,#N/A,#N/A
19840,9946068,6631272960,#N/A,#N/A
19841,138465,6647611332,#N/A,#N/A
19842,10380559,6633200703,#N/A,#N/A
19843,73305,6721200109,#N/A,#N/A
19844,135945,6641292584,#N/A,#N/A
19845,122188,6645775725,#N/A,#N/A
19846,113986,6643546421,#N/A,#N/A
19847,8362589,6643761814,#N/A,#N/A
19848,135439,#N/A,#N/A,#N/A
19849,62528,6862803807,#N/A,#N/A
19850,147566,#N/A,#N/A,#N/A
19851,7138709,#N/A,#N/A,#N/A
19852,9363609,6462234204,#N/A,#N/A
19853,10449905,#N/A,#N/A,#N/A
19854,10249084,6645635872,#N/A,#N/A
19855,75286,6863125545,DANIELRAMIREZ_66@HOTMAIL.COM,#N/A
19856,7016923,#N/A,FREEFIREOS1994@GMAIL.COM,#N/A
19857,9817592,#N/A,#N/A,#N/A
19858,153644,#N/A,#N/A,#N/A
19859,129010,#N/A,#N/A,#N/A
19860,10491536,6645462995,#N/A,#N/A
19861,133889,#N/A,#N/A,#N/A
19862,52647,6865534219,#N/A,#N/A
19863,100640,#N/A,#N/A,#N/A
19864,103257,6641703842,#N/A,#N/A
19865,7138812,#N/A,#N/A,#N/A
19866,11337415,6611140075,#N/A,#N/A
19867,10298898,#N/A,#N/A,#N/A
19868,71315,6862643599,#N/A,#N/A
19869,10332755,6644156105,#N/A,#N/A
19870,7138025,#N/A,#N/A,#N/A
19871,108098,6647015132,#N/A,#N/A
19872,145377,6646892602,#N/A,#N/A
19873,77240,6643626426,#N/A,#N/A
19874,63155,6647008930,#N/A,#N/A
19875,8112165,6633211564,#N/A,#N/A
19876,69923,6643852229,#N/A,#N/A
19877,9725111,6642002247,#N/A,#N/A
19878,155408,#N/A,#N/A,#N/A
19879,11627153,#N/A,#N/A,#N/A
19880,139629,6161010383,#N/A,#N/A
19881,11021798,#N/A,#N/A,#N/A
19882,8677953,6161050475,#N/A,#N/A
19883,66932,6862653577,JADENRAMIREZ0102@GMAIL.COM,#N/A
19884,8301481,#N/A,#N/A,#N/A
19885,139980,#N/A,#N/A,#N/A
19886,9750016,6657995369,#N/A,#N/A
19887,151447,#N/A,#N/A,#N/A
19888,63407,6861803550,ARTUROFIERROHUERTA5713@GMAIL.COM,#N/A
19889,11356307,6642843866,#N/A,#N/A
19890,140957,6645456793,#N/A,#N/A
19891,89605,6862361935,#N/A,#N/A
19892,7049549,#N/A,#N/A,#N/A
19893,89910,#N/A,#N/A,#N/A
19894,6962021,#N/A,#N/A,#N/A
19895,74414,#N/A,#N/A,#N/A
19896,6422577,6461915230,#N/A,#N/A
19897,77370,6861965023,#N/A,#N/A
19898,11316513,6648290304,#N/A,#N/A
19899,11190361,6642952846,#N/A,#N/A
19900,129818,6641984006,#N/A,#N/A
19901,7368632,6648168873,#N/A,#N/A
19902,106589,6641990378,#N/A,#N/A
19903,10770682,6863392429,#N/A,#N/A
19904,9782335,#N/A,#N/A,#N/A
19905,67314,#N/A,#N/A,#N/A
19906,10522470,#N/A,#N/A,#N/A
19907,10572124,#N/A,#N/A,#N/A
19908,9764654,#N/A,#N/A,#N/A
19909,7623072,6647098238,#N/A,#N/A
19910,10632159,6645530421,#N/A,#N/A
19911,133365,6647933061,#N/A,#N/A
19912,10259528,6646142040,#N/A,#N/A
19913,11688634,#N/A,#N/A,#N/A
19914,95337,6462151390,#N/A,#N/A
19915,138663,6643254013,#N/A,#N/A
19916,10792333,6642241146,#N/A,#N/A
19917,144645,6646899075,#N/A,#N/A
19918,63222,#N/A,#N/A,#N/A
19919,9749727,6648389632,#N/A,#N/A
19920,7048692,6651183577,#N/A,#N/A
19921,9610542,6642570603,#N/A,#N/A
19922,7017248,#N/A,#N/A,#N/A
19923,9954935,#N/A,#N/A,#N/A
19924,137331,#N/A,#N/A,#N/A
19925,9820059,6863424293,#N/A,#N/A
19926,61255,#N/A,#N/A,#N/A
19927,82769,6861056584,ABARROTESLOSNARANJOS@HOTMAIL.COM,#N/A
19928,143066,6865847099,#N/A,#N/A
19929,10113520,#N/A,#N/A,#N/A
19930,80932,#N/A,#N/A,#N/A
19931,7078485,#N/A,#N/A,#N/A
19932,10608590,6645203519,#N/A,#N/A
19933,7344926,6641756388,#N/A,#N/A
19934,7377838,6641753844,#N/A,#N/A
19935,7345049,#N/A,#N/A,#N/A
19936,108836,#N/A,#N/A,#N/A
19937,11136396,#N/A,#N/A,#N/A
19938,156336,6645697143,#N/A,#N/A
19939,7345713,6648094365,#N/A,#N/A
19940,10841436,6645328753,#N/A,#N/A
19941,129623,#N/A,#N/A,#N/A
19942,6908851,6461481314,SANCHEZALMEIDAJUANJESUS@GMAIL.COM,#N/A
19943,11535985,#N/A,#N/A,#N/A
19944,7138582,#N/A,#N/A,#N/A
19945,11023773,6161075105,#N/A,#N/A
19946,65065,#N/A,#N/A,#N/A
19947,9864904,#N/A,#N/A,#N/A
19948,9765140,#N/A,#N/A,#N/A
19949,11479876,#N/A,#N/A,#N/A
19950,77093,6861358466,#N/A,#N/A
19951,11532402,6642087616,#N/A,#N/A
19952,9901649,6642679897,#N/A,#N/A
19953,10278006,#N/A,#N/A,#N/A
19954,122899,6645373433,#N/A,#N/A
19955,128724,6641617228,#N/A,#N/A
19956,74844,6461555254,#N/A,#N/A
19957,61304,6655213156,#N/A,#N/A
19958,135206,#N/A,#N/A,#N/A
19959,100641,6461444476,#N/A,#N/A
19960,11058492,#N/A,#N/A,#N/A
19961,11487342,6646892570,#N/A,#N/A
19962,71731,#N/A,#N/A,#N/A
19963,143794,6616141173,ABARROTESLOSPINOS74@GMAIL.COM,#N/A
19964,11090425,#N/A,SOXILTH1976@HMAIL.COM,#N/A
19965,122634,#N/A,#N/A,#N/A
19966,6959782,#N/A,#N/A,#N/A
19967,76394,6646298178,#N/A,#N/A
19968,134873,6461488165,#N/A,#N/A
19969,100070,6462231396,LOSPLEBES332@HOTMAIL.COM,#N/A
19970,11106986,#N/A,#N/A,#N/A
19971,111881,6647235132,#N/A,#N/A
19972,10800580,#N/A,#N/A,#N/A
19973,140678,6611203155,#N/A,#N/A
19974,103139,6645794436,#N/A,#N/A
19975,10098665,6641099008,#N/A,#N/A
19976,9919776,#N/A,#N/A,#N/A
19977,8515789,#N/A,#N/A,#N/A
19978,10299703,#N/A,#N/A,#N/A
19979,110280,6643565648,#N/A,#N/A
19980,8677226,#N/A,ALEJANDRAVAZQUEZ581@GMAIL.COM,#N/A
19981,69967,6645612591,#N/A,#N/A
19982,90213,#N/A,#N/A,#N/A
19983,11313141,#N/A,#N/A,#N/A
19984,133186,6462067268,#N/A,#N/A
19985,100645,#N/A,#N/A,#N/A
19986,10398511,#N/A,#N/A,#N/A
19987,9921128,#N/A,#N/A,#N/A
19988,120333,#N/A,#N/A,#N/A
19989,107761,#N/A,#N/A,#N/A
19990,80049,#N/A,#N/A,#N/A
19991,10321460,#N/A,#N/A,#N/A
19992,10419997,#N/A,#N/A,#N/A
19993,106234,#N/A,#N/A,#N/A
19994,120196,6646306857,#N/A,#N/A
19995,69833,#N/A,#N/A,#N/A
19996,136751,6643997799,#N/A,#N/A
19997,110335,#N/A,#N/A,#N/A
19998,103837,6641170453,#N/A,#N/A
19999,8766360,#N/A,#N/A,#N/A
20000,149250,6647752831,#N/A,#N/A
20001,108271,6641234892,#N/A,#N/A
20002,10559935,6638423320,#N/A,#N/A
20003,9923415,6631196053,#N/A,#N/A
20004,10697549,6647063595,#N/A,#N/A
20005,10562027,6647735608,#N/A,#N/A
20006,11288321,#N/A,#N/A,#N/A
20007,9945458,6647717245,#N/A,#N/A
20008,8361802,6161044545,#N/A,#N/A
20009,143349,7531013062,ABARROTESUNIDOS@GMAIL.COM,#N/A
20010,10494586,6632245041,#N/A,#N/A
20011,7048478,6651314440,#N/A,#N/A
20012,11105897,#N/A,#N/A,#N/A
20013,7156121,#N/A,#N/A,#N/A
20014,8301322,6462921192,#N/A,#N/A
20015,8917098,6643187850,#N/A,#N/A
20016,6930393,#N/A,#N/A,#N/A
20017,8434529,#N/A,#N/A,#N/A
20018,6971715,#N/A,#N/A,#N/A
20019,54306,6865685849,#N/A,#N/A
20020,139410,#N/A,#N/A,#N/A
20021,150710,6462573584,#N/A,#N/A
20022,6914629,#N/A,#N/A,#N/A
20023,11221637,6161184099,#N/A,#N/A
20024,10341482,#N/A,#N/A,#N/A
20025,7004425,#N/A,#N/A,#N/A
20026,7049517,6641154933,#N/A,#N/A
20027,103924,6647581697,#N/A,#N/A
20028,10735603,6646080399,#N/A,#N/A
20029,10262477,#N/A,#N/A,#N/A
20030,11166880,6641907449,#N/A,#N/A
20031,133478,#N/A,#N/A,#N/A
20032,110231,#N/A,#N/A,#N/A
20033,148907,#N/A,#N/A,#N/A
20034,134664,#N/A,#N/A,#N/A
20035,11118042,#N/A,#N/A,#N/A
20036,63263,6646385012,#N/A,#N/A
20037,153895,#N/A,#N/A,#N/A
20038,152020,#N/A,#N/A,#N/A
20039,9031937,#N/A,#N/A,#N/A
20040,10919654,#N/A,#N/A,#N/A
20041,10141379,#N/A,#N/A,#N/A
20042,73360,#N/A,#N/A,#N/A
20043,11435023,#N/A,#N/A,#N/A
20044,6977839,6646165200,#N/A,#N/A
20045,152758,#N/A,#N/A,#N/A
20046,9926506,#N/A,#N/A,#N/A
20047,7368765,6643011407,#N/A,#N/A
20048,154053,#N/A,#N/A,#N/A
20049,11003818,6641981485,#N/A,#N/A
20050,10255554,#N/A,#N/A,#N/A
20051,97483,#N/A,#N/A,#N/A
20052,141341,#N/A,#N/A,#N/A
20053,7004966,6161094798,#N/A,#N/A
20054,6948558,6641972917,#N/A,#N/A
20055,8333639,6641867095,#N/A,#N/A
20056,11490682,#N/A,#N/A,#N/A
20057,11522098,6642333130,#N/A,#N/A
20058,103510,#N/A,#N/A,#N/A
20059,106509,6643515608,#N/A,#N/A
20060,8356824,6642711918,#N/A,#N/A
20061,7017279,#N/A,#N/A,#N/A
20062,11186447,#N/A,#N/A,#N/A
20063,110103,6645848583,#N/A,#N/A
20064,7138528,#N/A,#N/A,#N/A
20065,136931,6645497071,#N/A,#N/A
20066,8594926,#N/A,#N/A,#N/A
20067,82952,#N/A,#N/A,#N/A
20068,79847,#N/A,#N/A,#N/A
20069,6948504,6641642964,#N/A,#N/A
20070,8849459,6862230476,ELOISAGLOPEZ25@GMAIL.COM,#N/A
20071,7345481,6646994583,#N/A,#N/A
20072,144198,#N/A,#N/A,#N/A
20073,108050,#N/A,#N/A,#N/A
20074,73326,6645712959,#N/A,#N/A
20075,139975,#N/A,#N/A,#N/A
20076,6915443,#N/A,#N/A,#N/A
20077,8312779,#N/A,#N/A,#N/A
20078,137669,#N/A,#N/A,#N/A
20079,150774,6461182882,#N/A,#N/A
20080,10418709,#N/A,#N/A,#N/A
20081,139657,6161245024,#N/A,#N/A
20082,6960087,#N/A,#N/A,#N/A
20083,8515239,#N/A,#N/A,#N/A
20084,126718,#N/A,#N/A,#N/A
20085,79873,6862253491,#N/A,#N/A
20086,107314,#N/A,#N/A,#N/A
20087,145217,#N/A,#N/A,#N/A
20088,10186842,#N/A,#N/A,#N/A
20089,141022,#N/A,#N/A,#N/A
20090,72464,#N/A,#N/A,#N/A
20091,71991,6461367329,#N/A,#N/A
20092,126329,#N/A,#N/A,#N/A
20093,10737625,#N/A,#N/A,#N/A
20094,8515133,#N/A,#N/A,#N/A
20095,8313109,6649420649,#N/A,#N/A
20096,7049190,6649420649,#N/A,#N/A
20097,9664100,6647946618,#N/A,#N/A
20098,10015751,#N/A,#N/A,#N/A
20099,130695,6611960815,#N/A,#N/A
20100,141410,#N/A,#N/A,#N/A
20101,10415523,6611249331,#N/A,#N/A
20102,7005165,6161269680,#N/A,#N/A
20103,7138310,6645195652,#N/A,#N/A
20104,9948660,6646937835,#N/A,#N/A
20105,9905846,#N/A,#N/A,#N/A
20106,104060,6645398859,#N/A,#N/A
20107,98345,6161117420,#N/A,#N/A
20108,9109202,6645662325,#N/A,#N/A
20109,7345474,#N/A,#N/A,#N/A
20110,138538,6641915448,#N/A,#N/A
20111,121131,6634286600,#N/A,#N/A
20112,101949,6651108965,#N/A,#N/A
20113,74127,6462404011,JOCSANCONFESOR@GMAIL.COM,#N/A
20114,10867115,6461535057,#N/A,#N/A
20115,80620,#N/A,#N/A,#N/A
20116,79697,#N/A,#N/A,#N/A
20117,147035,6644488336,#N/A,#N/A
20118,74885,#N/A,#N/A,#N/A
20119,95150,#N/A,#N/A,#N/A
20120,73894,#N/A,#N/A,#N/A
20121,74162,6462316840,#N/A,#N/A
20122,136389,6461371080,#N/A,#N/A
20123,10360064,#N/A,#N/A,#N/A
20124,79646,#N/A,#N/A,#N/A
20125,133463,6868398685,#N/A,#N/A
20126,9440998,#N/A,#N/A,#N/A
20127,52544,#N/A,#N/A,#N/A
20128,6915366,#N/A,#N/A,#N/A
20129,8728463,#N/A,#N/A,#N/A
20130,11530718,6861353685,#N/A,#N/A
20131,80188,#N/A,#N/A,#N/A
20132,66794,#N/A,#N/A,#N/A
20133,53719,6865597967,#N/A,#N/A
20134,54403,#N/A,#N/A,#N/A
20135,152800,#N/A,#N/A,#N/A
20136,147762,#N/A,#N/A,#N/A
20137,141154,6641609373,#N/A,#N/A
20138,133814,#N/A,#N/A,#N/A
20139,11219633,#N/A,#N/A,#N/A
20140,10019183,#N/A,#N/A,#N/A
20141,134994,#N/A,#N/A,#N/A
20142,123823,#N/A,#N/A,#N/A
20143,107551,#N/A,#N/A,#N/A
20144,104437,6646452356,#N/A,#N/A
20145,107724,#N/A,#N/A,#N/A
20146,8094010,#N/A,#N/A,#N/A
20147,8880196,#N/A,#N/A,#N/A
20148,9365566,6632153211,#N/A,#N/A
20149,102919,#N/A,#N/A,#N/A
20150,81342,#N/A,#N/A,#N/A
20151,144743,#N/A,#N/A,#N/A
20152,143392,#N/A,#N/A,#N/A
20153,148439,#N/A,#N/A,#N/A
20154,8434379,#N/A,#N/A,#N/A
20155,9605489,6653920323,#N/A,#N/A
20156,11123370,#N/A,#N/A,#N/A
20157,68807,#N/A,#N/A,#N/A
20158,9344041,6648172880,#N/A,#N/A
20159,9735556,#N/A,#N/A,#N/A
20160,125564,#N/A,#N/A,#N/A
20161,120115,#N/A,#N/A,#N/A
20162,106256,6642583012,#N/A,#N/A
20163,108295,6646568118,#N/A,#N/A
20164,10341263,#N/A,#N/A,#N/A
20165,9220651,6643672578,#N/A,#N/A
20166,9031997,#N/A,#N/A,#N/A
20167,108831,#N/A,#N/A,#N/A
20168,129100,6643395940,#N/A,#N/A
20169,124767,#N/A,#N/A,#N/A
20170,119360,#N/A,#N/A,#N/A
20171,10782485,#N/A,#N/A,#N/A
20172,69402,6646376837,#N/A,#N/A
20173,127838,#N/A,#N/A,#N/A
20174,63270,#N/A,#N/A,#N/A
20175,63214,#N/A,#N/A,#N/A
20176,9764734,6641272078,#N/A,#N/A
20177,139021,6643171113,#N/A,#N/A
20178,137898,6646867135,#N/A,#N/A
20179,137810,#N/A,#N/A,#N/A
20180,150057,6645919754,#N/A,#N/A
20181,7138318,6645056774,#N/A,#N/A
20182,10428658,#N/A,#N/A,#N/A
20183,11100464,#N/A,#N/A,#N/A
20184,73302,6641664709,#N/A,#N/A
20185,68104,6643048014,#N/A,#N/A
20186,68228,6642845315,#N/A,#N/A
20187,11474620,#N/A,#N/A,#N/A
20188,112044,#N/A,#N/A,#N/A
20189,112075,6643541366,#N/A,#N/A
20190,111947,6644927950,#N/A,#N/A
20191,111781,6647320548,LOLITA_DGM@HOTMAIL.COM,#N/A
20192,129195,6646897960,#N/A,#N/A
20193,10636199,6644943713,#N/A,#N/A
20194,9799039,6862456879,#N/A,#N/A
20195,104195,6642224780,#N/A,#N/A
20196,105608,#N/A,#N/A,#N/A
20197,103859,6643177903,#N/A,#N/A
20198,10525409,#N/A,#N/A,#N/A
20199,10253893,#N/A,#N/A,#N/A
20200,9868720,#N/A,#N/A,#N/A
20201,9941248,6642808555,#N/A,#N/A
20202,8362287,6643118481,#N/A,#N/A
20203,7369200,#N/A,#N/A,#N/A
20204,156255,#N/A,#N/A,#N/A
20205,136799,6647324592,#N/A,#N/A
20206,136762,6649394124,#N/A,#N/A
20207,7138241,6643170809,#N/A,#N/A
20208,8677568,#N/A,#N/A,#N/A
20209,8766139,#N/A,#N/A,#N/A
20210,7048332,6647247227,#N/A,#N/A
20211,6959662,6641124973,#N/A,#N/A
20212,124735,#N/A,#N/A,#N/A
20213,134767,6641892210,#N/A,#N/A
20214,11143531,#N/A,#N/A,#N/A
20215,10910846,#N/A,#N/A,#N/A
20216,7004710,#N/A,#N/A,#N/A
20217,9834649,#N/A,#N/A,#N/A
20218,11121967,6161219458,#N/A,#N/A
20219,10748561,#N/A,#N/A,#N/A
20220,10525210,#N/A,#N/A,#N/A
20221,10527165,#N/A,#N/A,#N/A
20222,10868476,#N/A,#N/A,#N/A
20223,139659,6161357844,ABARROTES-LUPITA@GMAIL.COM,#N/A
20224,98406,#N/A,#N/A,#N/A
20225,97799,#N/A,#N/A,#N/A
20226,97810,6161086092,ABARROTESLUPITA1@GMAIL.COM,#N/A
20227,141342,6611104540,#N/A,#N/A
20228,6948847,#N/A,#N/A,#N/A
20229,144120,#N/A,#N/A,#N/A
20230,143886,6616140606,#N/A,#N/A
20231,6469766,#N/A,#N/A,#N/A
20232,9607972,6633287997,#N/A,#N/A
20233,11525664,#N/A,#N/A,#N/A
20234,8766138,6631276475,#N/A,#N/A
20235,53720,6865585026,LUPITAS04@HOTMAIL.COM,#N/A
20236,97680,6646126098,#N/A,#N/A
20237,10542864,#N/A,#N/A,#N/A
20238,10991131,6863900406,#N/A,#N/A
20239,10461222,#N/A,#N/A,#N/A
20240,10562466,6645131729,#N/A,#N/A
20241,7345225,#N/A,#N/A,#N/A
20242,8219112,#N/A,#N/A,#N/A
20243,7049312,6647302169,#N/A,#N/A
20244,11486046,#N/A,#N/A,#N/A
20245,142351,6646477270,#N/A,#N/A
20246,90825,6861782957,#N/A,#N/A
20247,7078335,#N/A,#N/A,#N/A
20248,130629,6611005255,#N/A,#N/A
20249,95036,#N/A,#N/A,#N/A
20250,61275,#N/A,#N/A,#N/A
20251,112782,6647641784,#N/A,#N/A
20252,106081,6645087133,#N/A,#N/A
20253,6908932,6462885408,#N/A,#N/A
20254,6973585,#N/A,#N/A,#N/A
20255,6973587,#N/A,#N/A,#N/A
20256,100310,#N/A,#N/A,#N/A
20257,56614,#N/A,#N/A,#N/A
20258,11323413,#N/A,#N/A,#N/A
20259,64549,6649032194,#N/A,#N/A
20260,151646,6631546514,LIC.MANUELVALDEZ@YAHOO.COM,#N/A
20261,6959251,6615278583,#N/A,#N/A
20262,126653,6643589192,#N/A,#N/A
20263,111506,6646613728,#N/A,#N/A
20264,11686271,6644997440,LIDIARUIZRUIZ71@GMAIL.COM,#N/A
20265,8677443,6461555736,#N/A,#N/A
20266,11006658,#N/A,#N/A,#N/A
20267,10506068,#N/A,#N/A,#N/A
20268,79390,#N/A,#N/A,#N/A
20269,64979,#N/A,#N/A,#N/A
20270,90451,6861155733,MAMI21137@GMAIL.COM,#N/A
20271,108312,#N/A,#N/A,#N/A
20272,142358,6646239262,#N/A,#N/A
20273,10921008,#N/A,#N/A,#N/A
20274,145029,6646617523,#N/A,#N/A
20275,72875,#N/A,#N/A,#N/A
20276,73035,6461778453,#N/A,#N/A
20277,58117,#N/A,DEMITH_6@HOTMAIL.COM,#N/A
20278,110368,#N/A,#N/A,#N/A
20279,8677485,6462084223,#N/A,#N/A
20280,10891715,#N/A,#N/A,#N/A
20281,9827802,6861887840,#N/A,#N/A
20282,148684,6861669889,#N/A,#N/A
20283,58410,6862671640,#N/A,#N/A
20284,94763,#N/A,#N/A,#N/A
20285,135049,#N/A,#N/A,#N/A
20286,9863934,#N/A,#N/A,#N/A
20287,10988731,#N/A,#N/A,#N/A
20288,10037404,#N/A,#N/A,#N/A
20289,10118112,#N/A,#N/A,#N/A
20290,9597628,#N/A,#N/A,#N/A
20291,9035844,#N/A,#N/A,#N/A
20292,8677606,#N/A,#N/A,#N/A
20293,120814,6643304183,#N/A,#N/A
20294,10619954,#N/A,#N/A,#N/A
20295,106151,6642811420,#N/A,#N/A
20296,7345722,6645878002,#N/A,#N/A
20297,9761436,6161227301,#N/A,#N/A
20298,8093652,6461504933,#N/A,#N/A
20299,103558,6645952746,#N/A,#N/A
20300,65045,6646348721,SOBERANOMENDOZA1728@GIMAL.COM,#N/A
20301,11526248,6863635857,#N/A,#N/A
20302,103096,#N/A,#N/A,#N/A
20303,104330,#N/A,#N/A,#N/A
20304,81090,6861097726,#N/A,#N/A
20305,9980014,6651341888,#N/A,#N/A
20306,132687,#N/A,#N/A,#N/A
20307,114661,#N/A,#N/A,#N/A
20308,10873705,#N/A,#N/A,#N/A
20309,74019,#N/A,#N/A,#N/A
20310,10712974,#N/A,#N/A,#N/A
20311,99522,#N/A,#N/A,#N/A
20312,7622885,6461895555,#N/A,#N/A
20313,10005572,#N/A,#N/A,#N/A
20314,8313155,6643280040,#N/A,#N/A
